Date,SPY,IWM,EZU,EWU,SHY,IEI,IEF,TLT,BWX,EEM,GLD
2015-04-29,174.70999145507812,107.06795501708984,28.980865478515625,24.93903160095215,69.05281829833984,99.87730407714844,83.79944610595703,92.42028045654297,23.85544776916504,33.91345977783203,115.51000213623047
2015-04-30,172.95933532714844,104.8020248413086,29.010282516479492,24.66935157775879,69.0447006225586,99.85305786132812,83.7760238647461,92.58192443847656,23.85103416442871,33.399383544921875,113.47000122070312
2015-05-01,174.8344268798828,105.48527526855469,29.355998992919922,24.682193756103516,69.0162124633789,99.53520965576172,83.31800842285156,91.3356704711914,23.70132064819336,33.601898193359375,113.08000183105469
2015-05-04,175.332275390625,105.8658218383789,29.22360610961914,24.746410369873047,69.0162124633789,99.51102447509766,83.14634704589844,90.47386932373047,23.586811065673828,33.796630859375,114.0999984741211
2015-05-05,173.3243408203125,104.51666259765625,28.67192840576172,24.34830665588379,68.99993896484375,99.42229461669922,83.00588989257812,90.34867095947266,23.533960342407227,33.4305419921875,114.41999816894531
2015-05-06,172.61077880859375,104.8799057006836,29.010282516479492,24.438203811645508,68.9754867553711,99.22056579589844,82.60015106201172,88.80183410644531,23.622034072875977,33.017723083496094,114.36000061035156
2015-05-07,173.2994842529297,105.27772521972656,28.89995574951172,24.373994827270508,68.95106506347656,99.3335189819336,82.95125579833984,89.99510955810547,23.564800262451172,32.97098159790039,113.41999816894531
2015-05-08,175.58116149902344,106.06471252441406,29.539886474609375,25.234403610229492,69.04876708984375,99.66432189941406,83.27117156982422,90.23814392089844,23.60883140563965,33.3915901184082,113.97000122070312
2015-05-11,174.74314880371094,106.1252670288086,29.22360610961914,25.388504028320312,68.98368072509766,99.22056579589844,82.45191955566406,88.04320526123047,23.450298309326172,33.072242736816406,113.52999877929688
2015-05-12,174.22042846679688,105.93502807617188,29.127971649169922,25.18303871154785,68.99180603027344,99.26092529296875,82.51433563232422,88.27149963378906,23.48992156982422,32.963191986083984,114.5
2015-05-13,174.25363159179688,105.93502807617188,29.297155380249023,25.311450958251953,69.0243148803711,99.26898193359375,82.40511322021484,87.56438446044922,23.613229751586914,33.025508880615234,116.55000305175781
